Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MySuite,Chrome 69.0.3497.100,,2018-10-01 15:57:17,2018-10-01 15:57:28,10.302s,ERROR
,,,,,,
Test Cases/TestCases/TestCase1,Chrome 69.0.3497.100,,2018-10-01 15:57:18,2018-10-01 15:57:27,8.641s,ERROR
callTestCase,Chrome 69.0.3497.100,,2018-10-01 15:57:18,2018-10-01 15:57:27,8.257s,FAILED
