Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MySuite,Chrome 69.0.3497.100,,2018-10-01 15:27:23,2018-10-01 15:27:30,7.360s,ERROR
,,,,,,
Test Cases/TestCases/TestCase1,Chrome 69.0.3497.100,,2018-10-01 15:27:23,2018-10-01 15:27:30,6.089s,ERROR
callTestCase,Chrome 69.0.3497.100,,2018-10-01 15:27:24,2018-10-01 15:27:30,5.791s,FAILED
